# TRACY II v. SYNCHROTRON SOLEIL -- fmap.out -- Mon Feb 16 09:22:33 2004 
# nu = f(x) 
#    x[m]          z[m]           fx            fz           dfx           dfz
 1.670549e-02  1.811177e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 1.670549e-02  1.822187e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 1.670549e-02  1.833130e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 1.670549e-02  1.844009e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 1.670549e-02  1.854824e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 1.670549e-02  1.865576e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 1.670549e-02  1.876266e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 1.670549e-02  1.886896e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 1.670549e-02  1.897467e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 1.670549e-02  1.907978e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 1.670549e-02  1.918433e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 1.670549e-02  1.928830e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 1.670549e-02  1.939172e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 1.670549e-02  1.949459e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 1.670549e-02  1.959692e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 1.670549e-02  1.969872e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 1.670549e-02  1.979999e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 1.670549e-02  1.990075e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 1.670549e-02  2.000100e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 1.678194e-02  1.000000e-06 -2.403913e-01 -2.403913e-01 -8.179031e-08 -1.086216e-07
 1.678194e-02  2.001000e-03 -2.406058e-01 -2.406063e-01 -4.181480e-06 -4.582649e-06
 1.678194e-02  2.829427e-03 -2.411067e-01 -3.145597e-01  1.073362e-07 -7.667453e-08
 1.678194e-02  3.465102e-03 -2.412370e-01 -3.145661e-01 -4.003648e-07 -4.638410e-08
 1.678194e-02  4.001000e-03 -2.413098e-01 -3.145635e-01 -1.129921e-06 -1.661788e-07
 1.678194e-02  4.473136e-03 -2.413537e-01 -3.145534e-01 -5.291501e-07 -7.403656e-08
 1.678194e-02  4.899979e-03 -2.413812e-01 -3.145385e-01  8.973884e-06  2.121619e-06
 1.678194e-02  5.292503e-03 -2.413906e-01 -3.145181e-01 -1.226139e-05 -3.527590e-06
 1.678194e-02  5.657854e-03 -2.413745e-01 -3.144901e-01 -7.284784e-06 -1.864277e-06
 1.678194e-02  6.001000e-03 -2.413201e-01 -3.144517e-01 -2.213175e-05 -6.018218e-06
 1.678194e-02  6.325555e-03 -2.412379e-01 -3.144057e-01 -5.926909e-04 -1.696947e-04
 1.678194e-02  6.634250e-03 -2.408852e-01 -3.142675e-01 -3.384042e-05 -1.355917e-05
 1.678194e-02  6.929203e-03 -2.408283e-01 -3.142153e-01 -1.224535e-06 -3.905094e-07
 1.678194e-02  7.212103e-03 -2.408320e-01 -3.141831e-01  1.278428e-05  1.289089e-06
 1.678194e-02  7.484315e-03 -2.408431e-01 -3.141527e-01 -1.629404e-05 -1.623540e-06
 1.678194e-02  7.746967e-03 -2.408516e-01 -3.141186e-01 -2.882578e-06 -1.486222e-06
 1.678194e-02  8.001000e-03 -2.408502e-01 -3.140827e-01 -5.359845e-06 -3.320593e-06
 1.678194e-02  8.247211e-03 -2.408513e-01 -3.140493e-01 -4.038803e-06  5.638560e-09
 1.678194e-02  8.486281e-03 -2.408536e-01 -3.140118e-01 -1.242797e-06 -4.387245e-07
 1.678194e-02  8.718798e-03 -2.408632e-01 -3.139739e-01 -1.495236e-06 -3.246557e-06
 1.678194e-02  8.945272e-03 -2.408680e-01 -3.139382e-01 -3.884555e-06 -4.218341e-06
 1.678194e-02  9.166151e-03 -2.408741e-01 -3.139028e-01 -4.731844e-06 -7.513186e-07
 1.678194e-02  9.381832e-03 -2.408776e-01 -3.138610e-01  1.252865e-06  4.242150e-07
 1.678194e-02  9.592663e-03 -2.408849e-01 -3.138185e-01 -2.449114e-06 -1.607266e-06
 1.678194e-02  9.798959e-03 -2.408889e-01 -3.137762e-01 -1.423993e-06 -1.846832e-07
 1.678194e-02  1.000100e-02 -2.408970e-01 -3.137286e-01  5.294072e-07 -4.755546e-06
 1.678194e-02  1.019904e-02 -2.409036e-01 -3.136787e-01  1.721184e-06 -6.623577e-06
 1.678194e-02  1.039330e-02 -2.409095e-01 -3.136373e-01  5.004422e-07  3.426009e-06
 1.678194e-02  1.058401e-02 -2.409151e-01 -3.135974e-01  2.620534e-06  1.405209e-06
 1.678194e-02  1.077133e-02 -2.409168e-01 -3.135560e-01 -8.732751e-07  4.489578e-06
 1.678194e-02  1.095545e-02 -2.409192e-01 -3.135131e-01  1.078569e-05 -1.043292e-05
 1.678194e-02  1.113653e-02 -2.409288e-01 -3.134684e-01  4.084160e-04  1.264849e-04
 1.678194e-02  1.131471e-02 -2.409399e-01 -3.134025e-01 -1.697914e-06  2.835143e-06
 1.678194e-02  1.149013e-02 -2.409506e-01 -3.133473e-01 -9.564354e-06  1.780822e-05
 1.678194e-02  1.166290e-02 -2.409582e-01 -3.132932e-01  8.330617e-07  3.548708e-06
 1.678194e-02  1.183316e-02 -2.409661e-01 -3.132282e-01 -4.837974e-07  4.924999e-06
 1.678194e-02  1.200100e-02 -2.409744e-01 -3.131721e-01 -2.689239e-06  5.677709e-07
 1.678194e-02  1.216653e-02 -2.409876e-01 -3.131130e-01 -8.042196e-06  5.076009e-06
 1.678194e-02  1.232983e-02 -2.409953e-01 -3.130469e-01 -9.211129e-06  1.439909e-05
 1.678194e-02  1.249100e-02 -2.410028e-01 -3.129868e-01  4.473952e-08 -1.764898e-06
 1.678194e-02  1.265011e-02 -2.410128e-01 -3.129296e-01 -5.218071e-06  1.346602e-05
 1.678194e-02  1.280725e-02 -2.410233e-01 -3.128677e-01 -2.907977e-06  1.700706e-05
 1.678194e-02  1.296248e-02 -2.410284e-01 -3.128017e-01  1.077580e-04 -3.610588e-06
 1.678194e-02  1.311588e-02 -2.410380e-01 -3.127515e-01 -2.410380e-01 -3.127515e-01
 1.678194e-02  1.326750e-02 -2.410511e-01 -3.126787e-01 -2.492736e-04  1.372699e-04
 1.678194e-02  1.341741e-02 -2.412724e-01 -3.126250e-01  8.866629e-04  5.343580e-04
 1.678194e-02  1.356566e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 1.678194e-02  1.371231e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 1.678194e-02  1.385741e-02 -2.411812e-01 -3.122442e-01  5.342945e-04  1.814690e-04
 1.678194e-02  1.400100e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 1.678194e-02  1.414314e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 1.678194e-02  1.428386e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 1.678194e-02  1.442321e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 1.678194e-02  1.456122e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 1.678194e-02  1.469794e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 1.678194e-02  1.483340e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 1.678194e-02  1.496763e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 1.678194e-02  1.510067e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 1.678194e-02  1.523255e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 1.678194e-02  1.536329e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 1.678194e-02  1.549293e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 1.678194e-02  1.562150e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 1.678194e-02  1.574902e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 1.678194e-02  1.587551e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 1.678194e-02  1.600100e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 1.678194e-02  1.612552e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 1.678194e-02  1.624908e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 1.678194e-02  1.637171e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 1.678194e-02  1.649342e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 1.678194e-02  1.661425e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 1.678194e-02  1.673420e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 1.678194e-02  1.685330e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 1.678194e-02  1.697156e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 1.678194e-02  1.708901e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 1.678194e-02  1.720565e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 1.678194e-02  1.732151e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 1.678194e-02  1.743660e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 1.678194e-02  1.755093e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 1.678194e-02  1.766452e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 1.678194e-02  1.777739e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 1.678194e-02  1.788954e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 1.678194e-02  1.800100e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 1.678194e-02  1.811177e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 1.678194e-02  1.822187e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 1.678194e-02  1.833130e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 1.678194e-02  1.844009e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 1.678194e-02  1.854824e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 1.678194e-02  1.865576e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 1.678194e-02  1.876266e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 1.678194e-02  1.886896e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 1.678194e-02  1.897467e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 1.678194e-02  1.907978e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 1.678194e-02  1.918433e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 1.678194e-02  1.928830e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 1.678194e-02  1.939172e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 1.678194e-02  1.949459e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 1.678194e-02  1.959692e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 1.678194e-02  1.969872e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 1.678194e-02  1.979999e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 1.678194e-02  1.990075e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 1.678194e-02  2.000100e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 1.685805e-02  1.000000e-06 -2.410040e-01 -2.410043e-01 -4.517664e-04 -4.521259e-04
 1.685805e-02  2.001000e-03 -2.413211e-01 -2.413212e-01 -1.468036e-07 -1.476011e-07
 1.685805e-02  2.829427e-03 -2.414757e-01 -3.146431e-01 -2.425796e-08 -2.606696e-08
 1.685805e-02  3.465102e-03 -2.415738e-01 -3.146517e-01  5.300967e-06  1.445846e-06
 1.685805e-02  4.001000e-03 -2.416366e-01 -3.146495e-01  1.308172e-07  4.576780e-08
 1.685805e-02  4.473136e-03 -2.416797e-01 -3.146407e-01  1.763780e-07  5.852756e-09
 1.685805e-02  4.899979e-03 -2.417077e-01 -3.146267e-01  9.837492e-08 -8.284274e-08
 1.685805e-02  5.292503e-03 -2.417231e-01 -3.146081e-01 -3.438729e-06 -9.913038e-07
 1.685805e-02  5.657854e-03 -2.417290e-01 -3.145858e-01 -1.012862e-05 -2.172435e-06
 1.685805e-02  6.001000e-03 -2.417282e-01 -3.145606e-01 -3.190433e-06 -1.111337e-06
 1.685805e-02  6.325555e-03 -2.417222e-01 -3.145330e-01  1.328213e-05  3.186404e-06
 1.685805e-02  6.634250e-03 -2.417046e-01 -3.145014e-01  4.268867e-06  1.250839e-06
 1.685805e-02  6.929203e-03 -2.416818e-01 -3.144677e-01 -4.847510e-08 -4.130327e-07
 1.685805e-02  7.212103e-03 -2.416257e-01 -3.144243e-01 -5.832716e-05 -1.541265e-05
 1.685805e-02  7.484315e-03 -2.416313e-01 -3.143953e-01  2.277627e-05  5.778144e-06
 1.685805e-02  7.746967e-03 -2.415851e-01 -3.143526e-01  4.849616e-05  1.137624e-05
 1.685805e-02  8.001000e-03 -2.411368e-01 -3.141915e-01 -2.754669e-04 -9.044112e-05
 1.685805e-02  8.247211e-03 -2.410579e-01 -3.141383e-01 -2.404838e-04 -6.451691e-05
 1.685805e-02  8.486281e-03 -2.408784e-01 -3.140486e-01 -3.114394e-04 -8.389788e-05
 1.685805e-02  8.718798e-03 -2.408666e-01 -3.139898e-01  9.941067e-06  1.047104e-05
 1.685805e-02  8.945272e-03 -2.408652e-01 -3.139574e-01  3.393972e-06  3.740048e-07
 1.685805e-02  9.166151e-03 -2.408712e-01 -3.139180e-01 -7.011716e-06 -3.037596e-06
 1.685805e-02  9.381832e-03 -2.408800e-01 -3.138716e-01 -4.045350e-06  2.389038e-06
 1.685805e-02  9.592663e-03 -2.408792e-01 -3.138323e-01  5.320924e-06  2.575807e-06
 1.685805e-02  9.798959e-03 -2.408770e-01 -3.137955e-01  1.524379e-05 -7.689638e-06
 1.685805e-02  1.000100e-02 -2.408955e-01 -3.137458e-01  2.431264e-04  9.782418e-05
 1.685805e-02  1.019904e-02 -2.409065e-01 -3.137036e-01 -7.776143e-07 -2.502093e-06
 1.685805e-02  1.039330e-02 -2.409093e-01 -3.136425e-01  6.254111e-07 -8.317534e-06
 1.685805e-02  1.058401e-02 -2.409163e-01 -3.135980e-01 -5.452532e-06  1.680309e-05
 1.685805e-02  1.077133e-02 -2.409203e-01 -3.135596e-01 -4.160555e-06  1.108098e-05
 1.685805e-02  1.095545e-02 -2.409227e-01 -3.135202e-01  4.543076e-06  7.358961e-06
 1.685805e-02  1.113653e-02 -2.409239e-01 -3.134766e-01  3.289429e-04  1.002291e-04
 1.685805e-02  1.131471e-02 -2.409481e-01 -3.134432e-01  1.251745e-03  3.403810e-04
 1.685805e-02  1.149013e-02 -2.409527e-01 -3.133978e-01 -1.668072e-05  6.664641e-06
 1.685805e-02  1.166290e-02 -2.409563e-01 -3.133083e-01 -1.956848e-06  2.347303e-06
 1.685805e-02  1.183316e-02 -2.409652e-01 -3.132449e-01  1.924500e-06 -1.470750e-05
 1.685805e-02  1.200100e-02 -2.409730e-01 -3.131854e-01 -7.726773e-06  3.771503e-05
 1.685805e-02  1.216653e-02 -2.409828e-01 -3.131290e-01  3.620941e-06  4.439274e-06
 1.685805e-02  1.232983e-02 -2.409966e-01 -3.130617e-01 -2.207709e-06 -9.949352e-07
 1.685805e-02  1.249100e-02 -2.410015e-01 -3.129979e-01  3.554814e-07  3.467304e-07
 1.685805e-02  1.265011e-02 -2.410101e-01 -3.129441e-01 -6.430304e-06  5.217570e-06
 1.685805e-02  1.280725e-02 -2.410171e-01 -3.128880e-01  6.305121e-07  2.418167e-06
 1.685805e-02  1.296248e-02 -2.410225e-01 -3.128129e-01 -2.149688e-06  2.783578e-05
 1.685805e-02  1.311588e-02 -2.410260e-01 -3.127733e-01  8.731624e-06 -2.182499e-05
 1.685805e-02  1.326750e-02 -2.410509e-01 -3.126946e-01 -3.071966e-04 -1.583478e-05
 1.685805e-02  1.341741e-02 -2.407338e-01 -3.126011e-01 -1.767433e-03 -2.875988e-04
 1.685805e-02  1.356566e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 1.685805e-02  1.371231e-02 -2.418776e-01 -3.125826e-01 -7.983238e-04  1.134181e-05
 1.685805e-02  1.385741e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 1.685805e-02  1.400100e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 1.685805e-02  1.414314e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 1.685805e-02  1.428386e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 1.685805e-02  1.442321e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 1.685805e-02  1.456122e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 1.685805e-02  1.469794e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 1.685805e-02  1.483340e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 1.685805e-02  1.496763e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 1.685805e-02  1.510067e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 1.685805e-02  1.523255e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 1.685805e-02  1.536329e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 1.685805e-02  1.549293e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 1.685805e-02  1.562150e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 1.685805e-02  1.574902e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 1.685805e-02  1.587551e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 1.685805e-02  1.600100e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 1.685805e-02  1.612552e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 1.685805e-02  1.624908e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 1.685805e-02  1.637171e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 1.685805e-02  1.649342e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 1.685805e-02  1.661425e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 1.685805e-02  1.673420e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 1.685805e-02  1.685330e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 1.685805e-02  1.697156e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 1.685805e-02  1.708901e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 1.685805e-02  1.720565e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 1.685805e-02  1.732151e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 1.685805e-02  1.743660e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 1.685805e-02  1.755093e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 1.685805e-02  1.766452e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 1.685805e-02  1.777739e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 1.685805e-02  1.788954e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 1.685805e-02  1.800100e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 1.685805e-02  1.811177e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 1.685805e-02  1.822187e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 1.685805e-02  1.833130e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 1.685805e-02  1.844009e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 1.685805e-02  1.854824e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 1.685805e-02  1.865576e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 1.685805e-02  1.876266e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 1.685805e-02  1.886896e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 1.685805e-02  1.897467e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 1.685805e-02  1.907978e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 1.685805e-02  1.918433e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 1.685805e-02  1.928830e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 1.685805e-02  1.939172e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 1.685805e-02  1.949459e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 1.685805e-02  1.959692e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 1.685805e-02  1.969872e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 1.685805e-02  1.979999e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 1.685805e-02  1.990075e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 1.685805e-02  2.000100e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 1.693381e-02  1.000000e-06 -2.411205e-01 -2.411205e-01  2.247770e-07  2.469625e-07
 1.693381e-02  2.001000e-03 -2.415784e-01 -2.415784e-01  4.522852e-07  4.431559e-07
 1.693381e-02  2.829427e-03 -2.417352e-01 -3.147137e-01  1.855121e-07 -7.155176e-08
 1.693381e-02  3.465102e-03 -2.418315e-01 -3.147229e-01  9.820042e-08  3.543703e-08
 1.693381e-02  4.001000e-03 -2.418947e-01 -3.147213e-01 -7.783882e-07 -3.534620e-07
 1.693381e-02  4.473136e-03 -2.419418e-01 -3.147142e-01 -9.304926e-06 -3.045655e-06
 1.693381e-02  4.899979e-03 -2.419725e-01 -3.147012e-01 -1.277790e-05 -3.912091e-06
 1.693381e-02  5.292503e-03 -2.419886e-01 -3.146831e-01 -3.477650e-05 -9.572295e-06
 1.693381e-02  5.657854e-03 -2.419961e-01 -3.146618e-01 -3.385187e-06 -6.741243e-07
 1.693381e-02  6.001000e-03 -2.419979e-01 -3.146379e-01  5.430904e-07 -2.619753e-07
 1.693381e-02  6.325555e-03 -2.419949e-01 -3.146119e-01 -8.678600e-06 -3.341932e-06
 1.693381e-02  6.634250e-03 -2.419817e-01 -3.145824e-01 -8.450083e-05 -2.528167e-05
 1.693381e-02  6.929203e-03 -2.419487e-01 -3.145461e-01 -6.870602e-05 -1.994638e-05
 1.693381e-02  7.212103e-03 -2.419467e-01 -3.145156e-01  2.564670e-05  1.426466e-05
 1.693381e-02  7.484315e-03 -2.419668e-01 -3.144896e-01  6.005911e-05  8.737105e-06
 1.693381e-02  7.746967e-03 -2.418904e-01 -3.144363e-01 -3.698756e-05 -1.077776e-05
 1.693381e-02  8.001000e-03 -2.418260e-01 -3.143868e-01  1.149841e-05  3.165221e-06
 1.693381e-02  8.247211e-03 -2.417817e-01 -3.143427e-01  9.039468e-06  2.965461e-06
 1.693381e-02  8.486281e-03 -2.417802e-01 -3.143084e-01 -2.402397e-05 -6.690852e-06
 1.693381e-02  8.718798e-03 -2.416814e-01 -3.142461e-01 -8.909267e-05 -2.281328e-05
 1.693381e-02  8.945272e-03 -2.417012e-01 -3.142143e-01 -8.735531e-04 -2.475569e-04
 1.693381e-02  9.166151e-03 -2.410342e-01 -3.139870e-01 -1.641930e-04 -6.583102e-05
 1.693381e-02  9.381832e-03 -2.405764e-01 -3.138187e-01  9.153551e-04  2.576947e-04
 1.693381e-02  9.592663e-03 -2.408881e-01 -3.138480e-01 -5.253381e-06 -1.183445e-05
 1.693381e-02  9.798959e-03 -2.415546e-01 -3.140125e-01 -6.793593e-04 -2.067948e-04
 1.693381e-02  1.000100e-02 -2.408917e-01 -3.137691e-01 -9.317118e-06  3.292331e-07
 1.693381e-02  1.019904e-02 -2.409023e-01 -3.137224e-01  3.651353e-04  1.240912e-04
 1.693381e-02  1.039330e-02 -2.408699e-01 -3.136815e-01  5.144443e-04  1.377768e-04
 1.693381e-02  1.058401e-02 -2.409107e-01 -3.136245e-01  1.703034e-05  1.137033e-05
 1.693381e-02  1.077133e-02 -2.409216e-01 -3.135596e-01 -2.476847e-06  5.047616e-06
 1.693381e-02  1.095545e-02 -2.409280e-01 -3.135196e-01  2.064932e-06  3.692110e-06
 1.693381e-02  1.113653e-02 -2.409342e-01 -3.134837e-01 -6.081770e-06  6.315687e-09
 1.693381e-02  1.131471e-02 -2.409331e-01 -3.134362e-01  3.887354e-06  3.506536e-06
 1.693381e-02  1.149013e-02 -2.409394e-01 -3.133849e-01 -5.892512e-06 -1.283122e-05
 1.693381e-02  1.166290e-02 -2.409488e-01 -3.133406e-01  2.949142e-04  1.141299e-04
 1.693381e-02  1.183316e-02 -2.415011e-01 -3.134470e-01 -1.327872e-03 -3.426432e-04
 1.693381e-02  1.200100e-02 -2.409733e-01 -3.131984e-01 -4.599869e-06  2.700073e-06
 1.693381e-02  1.216653e-02 -2.409782e-01 -3.131501e-01  2.456245e-05  4.298122e-05
 1.693381e-02  1.232983e-02 -2.409892e-01 -3.130850e-01 -3.833899e-06  9.166165e-06
 1.693381e-02  1.249100e-02 -2.410060e-01 -3.130118e-01 -1.133180e-05  1.707205e-05
