# trajectory
# s[mm] rx[mm] ry[mm] rz[mm] px[rad] py[rad] pz[rad]
7.0490000000009172e+02 -1.6107973132166823e+01 +0.0000000000000000e+00 +7.0431025854377970e+02 -6.2720613428292660e-02 +0.0000000000000000e+00 +9.9803112408941486e-01
7.0500000000009175e+02 -1.6114245203748588e+01 +0.0000000000000000e+00 +7.0441006165554518e+02 -6.2720818089681482e-02 +0.0000000000000000e+00 +9.9803111122758259e-01
7.0510000000009177e+02 -1.6120517295761285e+01 +0.0000000000000000e+00 +7.0450986476602668e+02 -6.2721022046901734e-02 +0.0000000000000000e+00 +9.9803109840996151e-01
7.0520000000009179e+02 -1.6126789408134499e+01 +0.0000000000000000e+00 +7.0460966787522864e+02 -6.2721225299991454e-02 +0.0000000000000000e+00 +9.9803108563654963e-01
7.0530000000009181e+02 -1.6133061540797815e+01 +0.0000000000000000e+00 +7.0470947098315548e+02 -6.2721427848988695e-02 +0.0000000000000000e+00 +9.9803107290734505e-01
7.0540000000009184e+02 -1.6139333693680829e+01 +0.0000000000000000e+00 +7.0480927408981165e+02 -6.2721629693931497e-02 +0.0000000000000000e+00 +9.9803106022234578e-01
7.0550000000009186e+02 -1.6145605866713137e+01 +0.0000000000000000e+00 +7.0490907719520146e+02 -6.2721830834857911e-02 +0.0000000000000000e+00 +9.9803104758154981e-01
7.0560000000009188e+02 -1.6151878059824337e+01 +0.0000000000000000e+00 +7.0500888029932946e+02 -6.2722031272178527e-02 +0.0000000000000000e+00 +9.9803103498493184e-01
7.0570000000009190e+02 -1.6158150272944603e+01 +0.0000000000000000e+00 +7.0510868340219997e+02 -6.2722231019981478e-02 +0.0000000000000000e+00 +9.9803102243160680e-01
7.0580000000009193e+02 -1.6164422506005707e+01 +0.0000000000000000e+00 +7.0520848650381720e+02 -6.2722430089001149e-02 +0.0000000000000000e+00 +9.9803100992090055e-01
7.0590000000009195e+02 -1.6170694758939778e+01 +0.0000000000000000e+00 +7.0530828960418557e+02 -6.2722628479274067e-02 +0.0000000000000000e+00 +9.9803099745281121e-01
7.0600000000009197e+02 -1.6176967031678938e+01 +0.0000000000000000e+00 +7.0540809270330919e+02 -6.2722826190836772e-02 +0.0000000000000000e+00 +9.9803098502733689e-01
7.0610000000009200e+02 -1.6183239324155320e+01 +0.0000000000000000e+00 +7.0550789580119238e+02 -6.2723023223725805e-02 +0.0000000000000000e+00 +9.9803097264447571e-01
7.0620000000009202e+02 -1.6189511636301059e+01 +0.0000000000000000e+00 +7.0560769889783944e+02 -6.2723219577977690e-02 +0.0000000000000000e+00 +9.9803096030422578e-01
7.0630000000009204e+02 -1.6195783968048296e+01 +0.0000000000000000e+00 +7.0570750199325460e+02 -6.2723415253628970e-02 +0.0000000000000000e+00 +9.9803094800658521e-01
7.0640000000009206e+02 -1.6202056319329166e+01 +0.0000000000000000e+00 +7.0580730508744216e+02 -6.2723610250716183e-02 +0.0000000000000000e+00 +9.9803093575155200e-01
7.0650000000009209e+02 -1.6208328690075820e+01 +0.0000000000000000e+00 +7.0590710818040634e+02 -6.2723804569275857e-02 +0.0000000000000000e+00 +9.9803092353912437e-01
7.0660000000009211e+02 -1.6214601080220405e+01 +0.0000000000000000e+00 +7.0600691127215146e+02 -6.2723998209624987e-02 +0.0000000000000000e+00 +9.9803091136928279e-01
7.0670000000009213e+02 -1.6220873489695592e+01 +0.0000000000000000e+00 +7.0610671436268160e+02 -6.2724191185072081e-02 +0.0000000000000000e+00 +9.9803089924119126e-01
7.0680000000009215e+02 -1.6227145918435617e+01 +0.0000000000000000e+00 +7.0620651745200098e+02 -6.2724383506400333e-02 +0.0000000000000000e+00 +9.9803088715417232e-01
7.0690000000009218e+02 -1.6233418366375069e+01 +0.0000000000000000e+00 +7.0630632054011380e+02 -6.2724575173644645e-02 +0.0000000000000000e+00 +9.9803087510822430e-01
7.0700000000009220e+02 -1.6239690833448545e+01 +0.0000000000000000e+00 +7.0640612362702404e+02 -6.2724766186839934e-02 +0.0000000000000000e+00 +9.9803086310334532e-01
7.0710000000009222e+02 -1.6245963319590640e+01 +0.0000000000000000e+00 +7.0650592671273580e+02 -6.2724956546021102e-02 +0.0000000000000000e+00 +9.9803085113953360e-01
7.0720000000009225e+02 -1.6252235824735951e+01 +0.0000000000000000e+00 +7.0660572979725328e+02 -6.2725146251223052e-02 +0.0000000000000000e+00 +9.9803083921678737e-01
7.0730000000009227e+02 -1.6258508348819085e+01 +0.0000000000000000e+00 +7.0670553288058056e+02 -6.2725335302480686e-02 +0.0000000000000000e+00 +9.9803082733510473e-01
7.0740000000009229e+02 -1.6264780891774649e+01 +0.0000000000000000e+00 +7.0680533596272176e+02 -6.2725523699828922e-02 +0.0000000000000000e+00 +9.9803081549448380e-01
7.0750000000009231e+02 -1.6271053453537256e+01 +0.0000000000000000e+00 +7.0690513904368083e+02 -6.2725711443302662e-02 +0.0000000000000000e+00 +9.9803080369492292e-01
7.0760000000009234e+02 -1.6277326034041515e+01 +0.0000000000000000e+00 +7.0700494212346211e+02 -6.2725898533130389e-02 +0.0000000000000000e+00 +9.9803079193640798e-01
7.0770000000009236e+02 -1.6283598633222518e+01 +0.0000000000000000e+00 +7.0710474520206947e+02 -6.2726084981848340e-02 +0.0000000000000000e+00 +9.9803078021815150e-01
7.0780000000009238e+02 -1.6289871251016876e+01 +0.0000000000000000e+00 +7.0720454827950698e+02 -6.2726270800249936e-02 +0.0000000000000000e+00 +9.9803076853947548e-01
7.0790000000009240e+02 -1.6296143887361559e+01 +0.0000000000000000e+00 +7.0730435135577864e+02 -6.2726455988369026e-02 +0.0000000000000000e+00 +9.9803075690037812e-01
7.0800000000009243e+02 -1.6302416542193541e+01 +0.0000000000000000e+00 +7.0740415443088841e+02 -6.2726640546239457e-02 +0.0000000000000000e+00 +9.9803074530085756e-01
7.0810000000009245e+02 -1.6308689215449800e+01 +0.0000000000000000e+00 +7.0750395750484017e+02 -6.2726824473895104e-02 +0.0000000000000000e+00 +9.9803073374091211e-01
7.0820000000009247e+02 -1.6314961907067314e+01 +0.0000000000000000e+00 +7.0760376057763790e+02 -6.2727007771369830e-02 +0.0000000000000000e+00 +9.9803072222054001e-01
7.0830000000009250e+02 -1.6321234616983070e+01 +0.0000000000000000e+00 +7.0770356364928557e+02 -6.2727190438697483e-02 +0.0000000000000000e+00 +9.9803071073973948e-01
7.0840000000009252e+02 -1.6327507345134052e+01 +0.0000000000000000e+00 +7.0780336671978716e+02 -6.2727372475911924e-02 +0.0000000000000000e+00 +9.9803069929850874e-01
7.0850000000009254e+02 -1.6333780091457250e+01 +0.0000000000000000e+00 +7.0790316978914655e+02 -6.2727553883047016e-02 +0.0000000000000000e+00 +9.9803068789684601e-01
7.0860000000009256e+02 -1.6340052855889660e+01 +0.0000000000000000e+00 +7.0800297285736781e+02 -6.2727734660249002e-02 +0.0000000000000000e+00 +9.9803067653474242e-01
7.0870000000009259e+02 -1.6346325638368700e+01 +0.0000000000000000e+00 +7.0810277592445482e+02 -6.2727914819318539e-02 +0.0000000000000000e+00 +9.9803066521145656e-01
7.0880000000009261e+02 -1.6352598438833279e+01 +0.0000000000000000e+00 +7.0820257899041144e+02 -6.2728094371044041e-02 +0.0000000000000000e+00 +9.9803065392631085e-01
7.0890000000009263e+02 -1.6358871257222667e+01 +0.0000000000000000e+00 +7.0830238205524142e+02 -6.2728273315457952e-02 +0.0000000000000000e+00 +9.9803064267930341e-01
7.0900000000009265e+02 -1.6365144093476129e+01 +0.0000000000000000e+00 +7.0840218511894864e+02 -6.2728451652592734e-02 +0.0000000000000000e+00 +9.9803063147043269e-01
7.0910000000009268e+02 -1.6371416947532943e+01 +0.0000000000000000e+00 +7.0850198818153683e+02 -6.2728629382480861e-02 +0.0000000000000000e+00 +9.9803062029969680e-01
7.0920000000009270e+02 -1.6377689819332385e+01 +0.0000000000000000e+00 +7.0860179124300987e+02 -6.2728806505154791e-02 +0.0000000000000000e+00 +9.9803060916709418e-01
7.0930000000009272e+02 -1.6383962708813733e+01 +0.0000000000000000e+00 +7.0870159430337151e+02 -6.2728983020647000e-02 +0.0000000000000000e+00 +9.9803059807262307e-01
7.0940000000009275e+02 -1.6390235615916275e+01 +0.0000000000000000e+00 +7.0880139736262561e+02 -6.2729158928989948e-02 +0.0000000000000000e+00 +9.9803058701628167e-01
7.0950000000009277e+02 -1.6396508540579294e+01 +0.0000000000000000e+00 +7.0890120042077604e+02 -6.2729334230216094e-02 +0.0000000000000000e+00 +9.9803057599806833e-01
7.0960000000009279e+02 -1.6402781482742082e+01 +0.0000000000000000e+00 +7.0900100347782654e+02 -6.2729508924394467e-02 +0.0000000000000000e+00 +9.9803056501797904e-01
7.0970000000009281e+02 -1.6409054442344310e+01 +0.0000000000000000e+00 +7.0910080653378088e+02 -6.2729683022616597e-02 +0.0000000000000000e+00 +9.9803055407531693e-01
7.0980000000009284e+02 -1.6415327419327099e+01 +0.0000000000000000e+00 +7.0920060958864281e+02 -6.2729856535643766e-02 +0.0000000000000000e+00 +9.9803054316940598e-01
7.0990000000009286e+02 -1.6421600413631932e+01 +0.0000000000000000e+00 +7.0930041264241595e+02 -6.2730029463506823e-02 +0.0000000000000000e+00 +9.9803053230024463e-01
7.1000000000009288e+02 -1.6427873425200296e+01 +0.0000000000000000e+00 +7.0940021569510407e+02 -6.2730201806236632e-02 +0.0000000000000000e+00 +9.9803052146783111e-01
7.1010000000009290e+02 -1.6434146453973678e+01 +0.0000000000000000e+00 +7.0950001874671079e+02 -6.2730373563864045e-02 +0.0000000000000000e+00 +9.9803051067216386e-01
7.1020000000009293e+02 -1.6440419499893569e+01 +0.0000000000000000e+00 +7.0959982179723977e+02 -6.2730544736419924e-02 +0.0000000000000000e+00 +9.9803049991324122e-01
7.1030000000009295e+02 -1.6446692562901461e+01 +0.0000000000000000e+00 +7.0969962484669463e+02 -6.2730715323935121e-02 +0.0000000000000000e+00 +9.9803048919106152e-01
7.1040000000009297e+02 -1.6452965642938853e+01 +0.0000000000000000e+00 +7.0979942789507913e+02 -6.2730885326440500e-02 +0.0000000000000000e+00 +9.9803047850562321e-01
7.1050000000009300e+02 -1.6459238739947249e+01 +0.0000000000000000e+00 +7.0989923094239691e+02 -6.2731054743966924e-02 +0.0000000000000000e+00 +9.9803046785692451e-01
7.1060000000009302e+02 -1.6465511853868151e+01 +0.0000000000000000e+00 +7.0999903398865172e+02 -6.2731223576545245e-02 +0.0000000000000000e+00 +9.9803045724496386e-01
7.1070000000009304e+02 -1.6471784984643406e+01 +0.0000000000000000e+00 +7.1009883703384708e+02 -6.2731391834569841e-02 +0.0000000000000000e+00 +9.9803044666908824e-01
7.1080000000009306e+02 -1.6478058132216269e+01 +0.0000000000000000e+00 +7.1019864007798662e+02 -6.2731559528740335e-02 +0.0000000000000000e+00 +9.9803043612862541e-01
7.1090000000009309e+02 -1.6484331296530360e+01 +0.0000000000000000e+00 +7.1029844312107389e+02 -6.2731726659120607e-02 +0.0000000000000000e+00 +9.9803042562357158e-01
7.1100000000009311e+02 -1.6490604477529303e+01 +0.0000000000000000e+00 +7.1039824616311250e+02 -6.2731893225740562e-02 +0.0000000000000000e+00 +9.9803041515392521e-01
7.1110000000009313e+02 -1.6496877675156718e+01 +0.0000000000000000e+00 +7.1049804920410588e+02 -6.2732059228630094e-02 +0.0000000000000000e+00 +9.9803040471968474e-01
7.1120000000009315e+02 -1.6503150889356238e+01 +0.0000000000000000e+00 +7.1059785224405766e+02 -6.2732224667819123e-02 +0.0000000000000000e+00 +9.9803039432084850e-01
7.1130000000009318e+02 -1.6509424120071493e+01 +0.0000000000000000e+00 +7.1069765528297125e+02 -6.2732389543337541e-02 +0.0000000000000000e+00 +9.9803038395741495e-01
7.1140000000009320e+02 -1.6515697367246119e+01 +0.0000000000000000e+00 +7.1079745832085030e+02 -6.2732553855215270e-02 +0.0000000000000000e+00 +9.9803037362938241e-01
7.1150000000009322e+02 -1.6521970630823752e+01 +0.0000000000000000e+00 +7.1089726135769831e+02 -6.2732717603482202e-02 +0.0000000000000000e+00 +9.9803036333674933e-01
7.1160000000009325e+02 -1.6528243910748031e+01 +0.0000000000000000e+00 +7.1099706439351883e+02 -6.2732880788168244e-02 +0.0000000000000000e+00 +9.9803035307951415e-01
7.1170000000009327e+02 -1.6534517206962921e+01 +0.0000000000000000e+00 +7.1109686742831536e+02 -6.2733043418954013e-02 +0.0000000000000000e+00 +9.9803034285706860e-01
7.1180000000009329e+02 -1.6540790519413715e+01 +0.0000000000000000e+00 +7.1119667046209133e+02 -6.2733205506414785e-02 +0.0000000000000000e+00 +9.9803033266874819e-01
7.1190000000009331e+02 -1.6547063848046097e+01 +0.0000000000000000e+00 +7.1129647349485026e+02 -6.2733367050678654e-02 +0.0000000000000000e+00 +9.9803032251454515e-01
7.1200000000009334e+02 -1.6553337192805746e+01 +0.0000000000000000e+00 +7.1139627652659544e+02 -6.2733528051774221e-02 +0.0000000000000000e+00 +9.9803031239445805e-01
7.1210000000009336e+02 -1.6559610553638347e+01 +0.0000000000000000e+00 +7.1149607955733029e+02 -6.2733688509730087e-02 +0.0000000000000000e+00 +9.9803030230848522e-01
7.1220000000009338e+02 -1.6565883930489587e+01 +0.0000000000000000e+00 +7.1159588258705821e+02 -6.2733848424574856e-02 +0.0000000000000000e+00 +9.9803029225662521e-01
7.1230000000009341e+02 -1.6572157323305159e+01 +0.0000000000000000e+00 +7.1169568561578274e+02 -6.2734007796337130e-02 +0.0000000000000000e+00 +9.9803028223887646e-01
7.1240000000009343e+02 -1.6578430732030753e+01 +0.0000000000000000e+00 +7.1179548864350716e+02 -6.2734166625045509e-02 +0.0000000000000000e+00 +9.9803027225523744e-01
7.1250000000009345e+02 -1.6584704156612066e+01 +0.0000000000000000e+00 +7.1189529167023488e+02 -6.2734324910728598e-02 +0.0000000000000000e+00 +9.9803026230570657e-01
7.1260000000009347e+02 -1.6590977596994797e+01 +0.0000000000000000e+00 +7.1199509469596944e+02 -6.2734482653415011e-02 +0.0000000000000000e+00 +9.9803025239028231e-01
7.1270000000009350e+02 -1.6597251053124943e+01 +0.0000000000000000e+00 +7.1209489772071413e+02 -6.2734639862118857e-02 +0.0000000000000000e+00 +9.9803024250839834e-01
7.1280000000009352e+02 -1.6603524524949776e+01 +0.0000000000000000e+00 +7.1219470074447224e+02 -6.2734796547296717e-02 +0.0000000000000000e+00 +9.9803023265939761e-01
7.1290000000009354e+02 -1.6609798012416960e+01 +0.0000000000000000e+00 +7.1229450376724708e+02 -6.2734952709136454e-02 +0.0000000000000000e+00 +9.9803022284326859e-01
7.1300000000009356e+02 -1.6616071515474161e+01 +0.0000000000000000e+00 +7.1239430678904193e+02 -6.2735108347665589e-02 +0.0000000000000000e+00 +9.9803021306000983e-01
7.1310000000009359e+02 -1.6622345034069049e+01 +0.0000000000000000e+00 +7.1249410980986011e+02 -6.2735263462911639e-02 +0.0000000000000000e+00 +9.9803020330961978e-01
7.1320000000009361e+02 -1.6628618568149300e+01 +0.0000000000000000e+00 +7.1259391282970489e+02 -6.2735418054902126e-02 +0.0000000000000000e+00 +9.9803019359209699e-01
7.1330000000009363e+02 -1.6634892117662588e+01 +0.0000000000000000e+00 +7.1269371584857959e+02 -6.2735572123664568e-02 +0.0000000000000000e+00 +9.9803018390743992e-01
7.1340000000009366e+02 -1.6641165682556593e+01 +0.0000000000000000e+00 +7.1279351886648749e+02 -6.2735725669226486e-02 +0.0000000000000000e+00 +9.9803017425564711e-01
7.1350000000009368e+02 -1.6647439262778995e+01 +0.0000000000000000e+00 +7.1289332188343178e+02 -6.2735878691615413e-02 +0.0000000000000000e+00 +9.9803016463671712e-01
7.1360000000009370e+02 -1.6653712858277480e+01 +0.0000000000000000e+00 +7.1299312489941588e+02 -6.2736031190858854e-02 +0.0000000000000000e+00 +9.9803015505064840e-01
7.1370000000009372e+02 -1.6659986469000003e+01 +0.0000000000000000e+00 +7.1309292791444295e+02 -6.2736183175321453e-02 +0.0000000000000000e+00 +9.9803014549691549e-01
7.1380000000009375e+02 -1.6666260094895737e+01 +0.0000000000000000e+00 +7.1319273092851631e+02 -6.2736334655313447e-02 +0.0000000000000000e+00 +9.9803013597487045e-01
7.1390000000009377e+02 -1.6672533735914257e+01 +0.0000000000000000e+00 +7.1329253394163902e+02 -6.2736485631077338e-02 +0.0000000000000000e+00 +9.9803012648449818e-01
7.1400000000009379e+02 -1.6678807392005144e+01 +0.0000000000000000e+00 +7.1339233695381427e+02 -6.2736636102639354e-02 +0.0000000000000000e+00 +9.9803011702579736e-01
7.1410000000009381e+02 -1.6685081063117977e+01 +0.0000000000000000e+00 +7.1349213996504523e+02 -6.2736786070025724e-02 +0.0000000000000000e+00 +9.9803010759876654e-01
7.1420000000009384e+02 -1.6691354749202343e+01 +0.0000000000000000e+00 +7.1359194297533509e+02 -6.2736935533262692e-02 +0.0000000000000000e+00 +9.9803009820340438e-01
7.1430000000009386e+02 -1.6697628450207826e+01 +0.0000000000000000e+00 +7.1369174598468703e+02 -6.2737084492376471e-02 +0.0000000000000000e+00 +9.9803008883970934e-01
7.1440000000009388e+02 -1.6703902166084017e+01 +0.0000000000000000e+00 +7.1379154899310413e+02 -6.2737232947393293e-02 +0.0000000000000000e+00 +9.9803007950768008e-01
7.1450000000009391e+02 -1.6710175896780505e+01 +0.0000000000000000e+00 +7.1389135200058956e+02 -6.2737380898339384e-02 +0.0000000000000000e+00 +9.9803007020731516e-01
7.1460000000009393e+02 -1.6716449642246886e+01 +0.0000000000000000e+00 +7.1399115500714663e+02 -6.2737528345240975e-02 +0.0000000000000000e+00 +9.9803006093861313e-01
7.1470000000009395e+02 -1.6722723402433004e+01 +0.0000000000000000e+00 +7.1409095801277840e+02 -6.2737675295873555e-02 +0.0000000000000000e+00 +9.9803005170108550e-01
7.1480000000009397e+02 -1.6728997177289870e+01 +0.0000000000000000e+00 +7.1419076101748794e+02 -6.2737821760429496e-02 +0.0000000000000000e+00 +9.9803004249409166e-01
7.1490000000009400e+02 -1.6735270966768898e+01 +0.0000000000000000e+00 +7.1429056402127833e+02 -6.2737967739202871e-02 +0.0000000000000000e+00 +9.9803003331761342e-01
7.1500000000009402e+02 -1.6741544770821516e+01 +0.0000000000000000e+00 +7.1439036702415251e+02 -6.2738113232219159e-02 +0.0000000000000000e+00 +9.9803002417164943e-01
7.1510000000009404e+02 -1.6747818589399149e+01 +0.0000000000000000e+00 +7.1449017002611367e+02 -6.2738258239503825e-02 +0.0000000000000000e+00 +9.9803001505619826e-01
7.1520000000009406e+02 -1.6754092422453226e+01 +0.0000000000000000e+00 +7.1458997302716477e+02 -6.2738402761082349e-02 +0.0000000000000000e+00 +9.9803000597125846e-01
7.1530000000009409e+02 -1.6760366269935176e+01 +0.0000000000000000e+00 +7.1468977602730888e+02 -6.2738546796980210e-02 +0.0000000000000000e+00 +9.9802999691682870e-01
7.1540000000009411e+02 -1.6766640131796432e+01 +0.0000000000000000e+00 +7.1478957902654906e+02 -6.2738690347222875e-02 +0.0000000000000000e+00 +9.9802998789290753e-01
7.1550000000009413e+02 -1.6772914007988433e+01 +0.0000000000000000e+00 +7.1488938202488839e+02 -6.2738833411835809e-02 +0.0000000000000000e+00 +9.9802997889949363e-01
7.1560000000009416e+02 -1.6779187898462613e+01 +0.0000000000000000e+00 +7.1498918502232993e+02 -6.2738975990844492e-02 +0.0000000000000000e+00 +9.9802996993658566e-01
7.1570000000009418e+02 -1.6785461803170644e+01 +0.0000000000000000e+00 +7.1508898801887665e+02 -6.2739118091432247e-02 +0.0000000000000000e+00 +9.9802996100373220e-01
7.1580000000009420e+02 -1.6791735722065297e+01 +0.0000000000000000e+00 +7.1518879101453160e+02 -6.2739259723621474e-02 +0.0000000000000000e+00 +9.9802995210030343e-01
7.1590000000009422e+02 -1.6798009655099765e+01 +0.0000000000000000e+00 +7.1528859400929764e+02 -6.2739400887751914e-02 +0.0000000000000000e+00 +9.9802994322627814e-01
7.1600000000009425e+02 -1.6804283602227244e+01 +0.0000000000000000e+00 +7.1538839700317783e+02 -6.2739541583847772e-02 +0.0000000000000000e+00 +9.9802993438165499e-01
7.1610000000009427e+02 -1.6810557563400934e+01 +0.0000000000000000e+00 +7.1548819999617501e+02 -6.2739681811933248e-02 +0.0000000000000000e+00 +9.9802992556643277e-01
7.1620000000009429e+02 -1.6816831538574032e+01 +0.0000000000000000e+00 +7.1558800298829215e+02 -6.2739821572032561e-02 +0.0000000000000000e+00 +9.9802991678061004e-01
7.1630000000009431e+02 -1.6823105527699742e+01 +0.0000000000000000e+00 +7.1568780597953219e+02 -6.2739960864169900e-02 +0.0000000000000000e+00 +9.9802990802418556e-01
